Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Range
0.0,5361,2,2680.5,2680.5,1157,4204,2154.6,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2084
0.0,5361,2,2680.5,2680.5,1231,4130,2049.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2906
0.0,5361,2,2680.5,2680.5,1083,4278,2259.2,myelin-exec:__myl_Slic_myl0_3784
0.0,5360,2,2680.0,2680.0,1916,3444,1080.5,myelin-exec:__myl_Slic_myl0_2463
0.0,5353,2,2676.5,2676.5,1269,4084,1990.5,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1462
0.0,5352,2,2676.0,2676.0,1120,4232,2200.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2383
0.0,5352,2,2676.0,2676.0,1213,4139,2069.0,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1484
0.0,5352,2,2676.0,2676.0,1305,4047,1938.9,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3744
0.0,5352,2,2676.0,2676.0,1259,4093,2003.9,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1424
0.0,5352,2,2676.0,2676.0,1111,4241,2213.2,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2643
0.0,5352,2,2676.0,2676.0,1167,4185,2134.0,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3207
0.0,5351,2,2675.5,2675.5,1083,4268,2252.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2027
0.0,5343,2,2671.5,2671.5,1232,4111,2035.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2502
0.0,5343,2,2671.5,2671.5,1176,4167,2115.0,myelin-exec:__myl_AddMulCastReshTran_myl0_3600
0.0,5343,2,2671.5,2671.5,1139,4204,2167.3,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2389
0.0,5343,2,2671.5,2671.5,1158,4185,2140.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2110
0.0,5343,2,2671.5,2671.5,1075,4268,2257.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3448
0.0,5342,2,2671.0,2671.0,1194,4148,2088.8,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3303
0.0,5342,2,2671.0,2671.0,1250,4092,2009.6,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1907
0.0,5342,2,2671.0,2671.0,1824,3518,1197.8,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_911
0.0,5334,2,2667.0,2667.0,1130,4204,2173.6,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1192
0.0,5334,2,2667.0,2667.0,1130,4204,2173.6,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_930
0.0,5334,2,2667.0,2667.0,1278,4056,1964.3,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1238
0.0,5334,2,2667.0,2667.0,1084,4250,2238.7,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2132
0.0,5333,2,2666.5,2666.5,1130,4203,2172.9,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1776
0.0,5333,2,2666.5,2666.5,1167,4166,2120.6,myelin-exec:__myl_Repl_myl0_747
0.0,5333,2,2666.5,2666.5,1269,4064,1976.4,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1771
0.0,5333,2,2666.5,2666.5,1203,4130,2069.7,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1784
0.0,5324,2,2662.0,2662.0,1222,4102,2036.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2159
0.0,5324,2,2662.0,2662.0,1102,4222,2206.2,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3389
0.0,5324,2,2662.0,2662.0,1426,3898,1748.0,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_383
0.0,5324,2,2662.0,2662.0,1130,4194,2166.6,myelin-exec:__myl_Slic_myl0_2052
0.0,5316,2,2658.0,2658.0,1445,3871,1715.4,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_202
0.0,5316,2,2658.0,2658.0,1306,4010,1912.0,myelin-exec:__myl_AddMulCastReshTran_myl0_3478
0.0,5315,2,2657.5,2657.5,1130,4185,2160.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1422
0.0,5315,2,2657.5,2657.5,1111,4204,2187.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3086
0.0,5315,2,2657.5,2657.5,1232,4083,2016.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_839
0.0,5315,2,2657.5,2657.5,1398,3917,1781.2,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_358
0.0,5315,2,2657.5,2657.5,1287,4028,1938.2,myelin-exec:__myl_Repl_myl0_748
0.0,5315,2,2657.5,2657.5,1037,4278,2291.7,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_928
0.0,5314,2,2657.0,2657.0,1120,4194,2173.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1782
0.0,5314,2,2657.0,2657.0,1083,4231,2226.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3776
0.0,5314,2,2657.0,2657.0,1194,4120,2069.0,myelin-exec:__myl_Repl_myl0_746
0.0,5314,2,2657.0,2657.0,1314,4000,1899.3,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1390
0.0,5314,2,2657.0,2657.0,1120,4194,2173.6,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3261
0.0,5306,2,2653.0,2653.0,1056,4250,2258.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1969
0.0,5306,2,2653.0,2653.0,1361,3945,1827.2,myelin-exec:__myl_Repl_myl0_750
0.0,5306,2,2653.0,2653.0,1176,4130,2088.8,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1256
0.0,5305,2,2652.5,2652.5,1148,4157,2127.7,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2682
0.0,5305,2,2652.5,2652.5,1213,4092,2035.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1132
0.0,5297,2,2648.5,2648.5,1065,4232,2239.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3365
0.0,5297,2,2648.5,2648.5,1324,3973,1873.1,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3676
0.0,5296,2,2648.0,2648.0,1296,4000,1912.0,myelin-exec:__myl_AddMulCastReshTran_myl0_3702
0.0,5296,2,2648.0,2648.0,1222,4074,2016.7,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1531
0.0,5295,2,2647.5,2647.5,1166,4129,2095.2,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_328
0.0,5295,2,2647.5,2647.5,1055,4240,2252.1,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1273
0.0,5278,2,2639.0,2639.0,1269,4009,1937.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2896
0.0,5278,2,2639.0,2639.0,1139,4139,2121.3,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2530
0.0,5278,2,2639.0,2639.0,1333,3945,1847.0,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_356
0.0,5278,2,2639.0,2639.0,1370,3908,1794.6,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_508
0.0,5278,2,2639.0,2639.0,1112,4166,2159.5,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2050
0.0,5278,2,2639.0,2639.0,1259,4019,1951.6,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2042
0.0,5269,2,2634.5,2634.5,1102,4167,2167.3,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2864
0.0,5268,2,2634.0,2634.0,1204,4064,2022.3,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2954
0.0,5268,2,2634.0,2634.0,1129,4139,2128.4,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3405
0.0,5268,2,2634.0,2634.0,1111,4157,2153.8,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2801
0.0,5268,2,2634.0,2634.0,1138,4130,2115.7,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1903
0.0,5260,2,2630.0,2630.0,1278,3982,1912.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3480
0.0,5260,2,2630.0,2630.0,1102,4158,2160.9,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1844
0.0,5260,2,2630.0,2630.0,991,4269,2317.9,myelin-exec:__myl_Slic_myl0_847
0.0,5259,2,2629.5,2629.5,1074,4185,2199.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3446
0.0,5259,2,2629.5,2629.5,1157,4102,2082.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3774
0.0,5251,2,2625.5,2625.5,1306,3945,1866.1,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_397
0.0,5251,2,2625.5,2625.5,1102,4149,2154.6,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2886
0.0,5250,2,2625.0,2625.0,1157,4093,2076.1,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1015
0.0,5250,2,2625.0,2625.0,1268,3982,1919.1,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1398
0.0,5250,2,2625.0,2625.0,1046,4204,2233.0,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3058
0.0,5250,2,2625.0,2625.0,1148,4102,2088.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1200
0.0,5249,2,2624.5,2624.5,1018,4231,2271.9,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_581
0.0,5249,2,2624.5,2624.5,1453,3796,1656.8,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3299
0.0,5242,2,2621.0,2621.0,1260,3982,1924.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3361
0.0,5241,2,2620.5,2620.5,1407,3834,1716.1,myelin-exec:__myl_AddCastMeanSubMulMeanAddSqrtDivMulCastMulAddMulCast_myl0_213
0.0,5241,2,2620.5,2620.5,1102,4139,2147.5,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1818
0.0,5240,2,2620.0,2620.0,1120,4120,2121.3,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2696
0.0,5232,2,2616.0,2616.0,1148,4084,2076.1,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2136
0.0,5232,2,2616.0,2616.0,1084,4148,2166.6,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3195
0.0,5232,2,2616.0,2616.0,1028,4204,2245.8,myelin-exec:__myl_Slic_myl0_1434
0.0,5231,2,2615.5,2615.5,1296,3935,1866.1,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2424
0.0,5222,2,2611.0,2611.0,1074,4148,2173.6,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2440
0.0,5222,2,2611.0,2611.0,1148,4074,2069.0,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2407
0.0,5222,2,2611.0,2611.0,1111,4111,2121.3,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2458
0.0,5222,2,2611.0,2611.0,1250,3972,1924.7,myelin-exec:__myl_Slic_myl0_1017
0.0,5222,2,2611.0,2611.0,1074,4148,2173.6,myelin-exec:__myl_Slic_myl0_2653
0.0,5221,2,2610.5,2610.5,1240,3981,1938.2,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_656
0.0,5214,2,2607.0,2607.0,1241,3973,1931.8,myelin-exec:__myl_AddMulCastReshTran_myl0_2038
0.0,5214,2,2607.0,2607.0,1408,3806,1695.6,myelin-exec:__myl_Slic_myl0_2327
0.0,5213,2,2606.5,2606.5,1130,4083,2088.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2900
0.0,5213,2,2606.5,2606.5,1046,4167,2206.9,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3199
0.0,5213,2,2606.5,2606.5,1111,4102,2115.0,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2025
0.0,5212,2,2606.0,2606.0,1129,4083,2088.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2762
0.0,5204,2,2602.0,2602.0,1333,3871,1794.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2044
0.0,5204,2,2602.0,2602.0,1084,4120,2146.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2832
0.0,5204,2,2602.0,2602.0,1083,4121,2148.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3293
0.0,5204,2,2602.0,2602.0,1120,4084,2095.9,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1226
0.0,5204,2,2602.0,2602.0,1213,3991,1964.3,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2118
0.0,5204,2,2602.0,2602.0,1176,4028,2016.7,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3490
0.0,5204,2,2602.0,2602.0,1157,4047,2043.5,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2339
0.0,5204,2,2602.0,2602.0,1306,3898,1832.8,myelin-exec:__myl_Slic_myl0_2412
0.0,5203,2,2601.5,2601.5,1287,3916,1859.0,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_403
0.0,5203,2,2601.5,2601.5,1194,4009,1990.5,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_597
0.0,5203,2,2601.5,2601.5,1055,4148,2187.1,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2902
0.0,5203,2,2601.5,2601.5,1055,4148,2187.1,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3419
0.0,5195,2,2597.5,2597.5,1287,3908,1853.3,myelin-exec:__myl_Slic_myl0_932
0.0,5194,2,2597.0,2597.0,1074,4120,2153.8,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1860
0.0,5194,2,2597.0,2597.0,1240,3954,1919.1,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2233
0.0,5194,2,2597.0,2597.0,1351,3843,1762.1,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2229
0.0,5194,2,2597.0,2597.0,1222,3972,1944.5,myelin-exec:__myl_Slic_myl0_2001
0.0,5186,2,2593.0,2593.0,1084,4102,2134.0,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3355
0.0,5186,2,2593.0,2593.0,1260,3926,1885.1,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_617
0.0,5186,2,2593.0,2593.0,1241,3945,1912.0,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1166
0.0,5185,2,2592.5,2592.5,1222,3963,1938.2,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1083
0.0,5185,2,2592.5,2592.5,1315,3870,1806.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1113
0.0,5185,2,2592.5,2592.5,1083,4102,2134.8,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2986
0.0,5184,2,2592.0,2592.0,1416,3768,1663.1,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_658
0.0,5177,2,2588.5,2588.5,1158,4019,2023.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3018
0.0,5176,2,2588.0,2588.0,1111,4065,2088.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_924
0.0,5176,2,2588.0,2588.0,1213,3963,1944.5,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2581
0.0,5176,2,2588.0,2588.0,1139,4037,2049.2,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1959
0.0,5167,2,2583.5,2583.5,1028,4139,2199.8,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2547
0.0,5167,2,2583.5,2583.5,1232,3935,1911.3,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2818
0.0,5166,2,2583.0,2583.0,1101,4065,2095.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3337
0.0,5166,2,2583.0,2583.0,1129,4037,2056.3,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_1886
0.0,5158,2,2579.0,2579.0,1075,4083,2127.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1351
0.0,5158,2,2579.0,2579.0,1047,4111,2166.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2163
0.0,5158,2,2579.0,2579.0,1167,3991,1996.9,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3130
0.0,5157,2,2578.5,2578.5,1028,4129,2192.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2112
0.0,5157,2,2578.5,2578.5,1167,3990,1996.2,myelin-exec:__myl_AddMulCastReshTran_myl0_3736
0.0,5157,2,2578.5,2578.5,1324,3833,1774.1,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_2199
0.0,5157,2,2578.5,2578.5,1166,3991,1997.6,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3312
0.0,5157,2,2578.5,2578.5,963,4194,2284.7,myelin-exec:__myl_Slic_myl0_1777
0.0,5149,2,2574.5,2574.5,1269,3880,1846.3,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_531
0.0,5149,2,2574.5,2574.5,1139,4010,2030.1,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3397
0.0,5148,2,2574.0,2574.0,1287,3861,1820.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3310
0.0,5148,2,2574.0,2574.0,1213,3935,1924.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3670
0.0,5148,2,2574.0,2574.0,1148,4000,2016.7,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3114
0.0,5148,2,2574.0,2574.0,1315,3833,1780.5,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_456
0.0,5148,2,2574.0,2574.0,1213,3935,1924.7,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1208
0.0,5147,2,2573.5,2573.5,1101,4046,2082.4,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3182
0.0,5139,2,2569.5,2569.5,1167,3972,1983.4,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3024
0.0,5139,2,2569.5,2569.5,908,4231,2349.7,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_996
0.0,5139,2,2569.5,2569.5,1083,4056,2102.2,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3059
0.0,5138,2,2569.0,2569.0,1129,4009,2036.5,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2597
0.0,5138,2,2569.0,2569.0,1426,3712,1616.4,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3096
0.0,5131,2,2565.5,2565.5,1297,3834,1793.9,myelin-exec:__myl_AddMulCastReshTran_myl0_1349
0.0,5130,2,2565.0,2565.0,1093,4037,2081.7,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2994
0.0,5120,2,2560.0,2560.0,1120,4000,2036.5,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3321
0.0,5120,2,2560.0,2560.0,1046,4074,2141.1,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3144
0.0,5120,2,2560.0,2560.0,1055,4065,2128.4,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_3482
0.0,5111,2,2555.5,2555.5,1222,3889,1885.9,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1198
0.0,5111,2,2555.5,2555.5,1102,4009,2055.6,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3120
0.0,5111,2,2555.5,2555.5,1361,3750,1689.3,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_3062
0.0,5111,2,2555.5,2555.5,1241,3870,1859.0,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1119
0.0,5111,2,2555.5,2555.5,1083,4028,2082.4,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2750
0.0,5111,2,2555.5,2555.5,1019,4092,2172.9,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3076
0.0,5110,2,2555.0,2555.0,1138,3972,2003.9,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2898
0.0,5102,2,2551.0,2551.0,1287,3815,1787.6,myelin-exec:__myl_Repl_myl0_751
0.0,5102,2,2551.0,2551.0,1296,3806,1774.8,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3211
0.0,5102,2,2551.0,2551.0,1139,3963,1996.9,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2694
0.0,5102,2,2551.0,2551.0,1065,4037,2101.5,myelin-exec:__myl_Slic_myl0_3217
0.0,5102,2,2551.0,2551.0,1102,4000,2049.2,myelin-exec:__myl_Slic_myl0_3407
0.0,5093,2,2546.5,2546.5,1297,3796,1767.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2468
0.0,5093,2,2546.5,2546.5,1102,3991,2042.8,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_3474
0.0,5093,2,2546.5,2546.5,1260,3833,1819.4,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_3486
0.0,5092,2,2546.0,2546.0,1250,3842,1832.8,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2265
0.0,5092,2,2546.0,2546.0,1666,3426,1244.5,myelin-exec:__myl_MoveReplConcReshReshMove_myl0_653
0.0,5092,2,2546.0,2546.0,1240,3852,1847.0,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_2359
0.0,5092,2,2546.0,2546.0,1129,3963,2003.9,myelin-exec:__myl_SlicSlicMulMulMulAddMulTanhAddMulMulMulMulCast_myl0_2317
0.0,5084,2,2542.0,2542.0,1158,3926,1957.3,myelin-exec:__myl_MulCastAddMulCastAddConcMaxrSubExpSum_myl0_1775
0.0,5083,2,2541.5,2541.5,1185,3898,1918.4,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_3283
0.0,5075,2,2537.5,2537.5,1130,3945,1990.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3636
0.0,5075,2,2537.5,2537.5,1019,4056,2147.5,myelin-exec:__myl_Slic_myl0_3183
0.0,5074,2,2537.0,2537.0,1222,3852,1859.7,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2295
0.0,5074,2,2537.0,2537.0,1093,3981,2042.1,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_3205
0.0,5074,2,2537.0,2537.0,1167,3907,1937.5,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2974
0.0,5074,2,2537.0,2537.0,1213,3861,1872.4,myelin-exec:__myl_Slic_myl0_2565
0.0,5065,2,2532.5,2532.5,1195,3870,1891.5,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_1412
0.0,5065,2,2532.5,2532.5,1148,3917,1958.0,myelin-exec:__myl_SlicReshTranSlicNegSlicConcMulMulAddCastMulCast_myl0_2784
0.0,5064,2,2532.0,2532.0,1083,3981,2049.2,myelin-exec:__myl_Slic_myl0_1329
0.0,5056,2,2528.0,2528.0,1130,3926,1977.1,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_2822
0.0,5055,2,2527.5,2527.5,1212,3843,1860.4,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1204
0.0,5055,2,2527.5,2527.5,1361,3694,1649.7,myelin-exec:__myl_Slic_myl0_3818
0.0,5047,2,2523.5,2523.5,1121,3926,1983.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1117
0.0,5047,2,2523.5,2523.5,1139,3908,1958.0,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2387
0.0,5047,2,2523.5,2523.5,1121,3926,1983.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_2536
0.0,5047,2,2523.5,2523.5,1223,3824,1839.2,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1428
